Date,MARKET,UNH,GS,HD,AMGN,MCD,MSFT,V,CAT,HON,TRV,CVX,JNJ,CRM,AAPL,AXP,BA,WMT,PG,IBM,MMM,JPM,DIS,MRK,NKE,KO,DOW,CSCO,VZ,WBA,INTC
2016-01-19,1881.3299560546875,101.62833404541016,138.70693969726562,102.47533416748047,124.55522918701172,99.2822265625,45.45709228515625,68.23289489746094,49.56587219238281,80.8028793334961,90.36709594726562,60.742061614990234,81.49618530273438,70.80000305175781,22.15931510925293,56.56412124633789,113.0548324584961,54.28801727294922,63.3132209777832,90.43424987792969,112.5515365600586,47.15060806274414,88.65536499023438,39.66899490356445,54.29573440551758,33.74231719970703,,19.275924682617188,32.9889030456543,65.60877990722656,24.753704071044922
2016-01-20,1859.3299560546875,103.62334442138672,135.99156188964844,99.65160369873047,127.61766052246094,97.82891845703125,45.66387176513672,67.55431365966797,49.38114547729492,79.89798736572266,88.56417846679688,58.85667419433594,80.03343963623047,70.33000183105469,22.189117431640625,56.91628646850586,109.53923797607422,52.79545211791992,63.1159553527832,86.02230072021484,111.38853454589844,45.91001892089844,87.30622100830078,39.05857849121094,54.966060638427734,33.30765914916992,,18.508113861083984,32.658058166503906,64.59252166748047,24.57927131652832
2016-01-21,1868.989990234375,102.45884704589844,134.13409423828125,102.86894989013672,125.77363586425781,99.56951141357422,45.385154724121094,68.39537048339844,50.12005615234375,80.18023681640625,87.75244140625,60.39925003051758,80.1922607421875,69.51000213623047,22.076778411865234,56.56412124633789,110.66925811767578,53.697933197021484,63.85673522949219,86.76351165771484,112.03915405273438,45.69498825073242,88.70252990722656,39.34447479248047,56.381168365478516,33.315704345703125,,18.508113861083984,33.7241096496582,64.21043395996094,24.637413024902344
2016-01-22,1906.9000244140625,103.20809936523438,138.74232482910156,105.04235076904297,128.4902801513672,100.0427017211914,47.012481689453125,69.48495483398438,51.2032470703125,81.20967864990234,88.12841796875,62.254844665527344,80.86930084228516,71.55000305175781,23.25054359436035,49.719356536865234,111.75442504882812,54.40082931518555,64.38943481445312,86.47409057617188,113.47054290771484,47.10097122192383,91.4196548461914,39.676719665527344,56.67908477783203,33.855010986328125,,18.887977600097656,34.58430480957031,65.72259521484375,24.861690521240234
2016-01-25,1877.0799560546875,102.35050964355469,133.66529846191406,104.14391326904297,126.30873107910156,100.71866607666016,46.56294631958008,68.56739044189453,48.62544250488281,80.09722137451172,87.22270202636719,60.280025482177734,80.57675170898438,69.91999816894531,22.79662322998047,49.68323516845703,111.21631622314453,55.06033706665039,63.9649658203125,86.1775894165039,111.88463592529297,46.034080505371094,89.90071105957031,39.34447479248047,56.51150894165039,33.93550109863281,,18.726327896118164,34.57695770263672,63.990909576416016,24.587574005126953
2016-01-26,1903.6300048828125,102.87409210205078,136.61065673828125,104.56316375732422,126.59687042236328,101.75797271728516,46.90458679199219,68.70120239257812,49.67503356933594,81.78250122070312,88.222412109375,62.68706130981445,84.5721435546875,69.87000274658203,22.92271614074707,49.74644470214844,114.80365753173828,55.53761672973633,65.59632873535156,86.53761291503906,117.74847412109375,47.208499908447266,90.82527160644531,39.753990173339844,56.893226623535156,33.87110900878906,,19.170852661132812,35.47391891479492,64.58438873291016,24.8700008392334
2016-01-27,1882.949951171875,101.40265655517578,135.96502685546875,104.02410888671875,123.8719482421875,102.1297378540039,46.05047607421875,67.77412414550781,48.96969985961914,80.49569702148438,88.27368927001953,62.06853103637695,85.39129638671875,67.43000030517578,21.416545867919922,49.23173904418945,104.55284118652344,55.494224548339844,65.58799743652344,85.38697814941406,118.37470245361328,47.175411224365234,88.98555755615234,38.91950225830078,55.46879196166992,33.879154205322266,,18.93647003173828,36.04737091064453,63.77955627441406,24.762014389038086
2016-01-28,1893.3599853515625,100.5450668334961,138.91921997070312,104.63162231445312,122.1267318725586,103.40560913085938,46.80569839477539,66.26399230957031,51.287208557128906,81.33421325683594,89.26483917236328,64.02842712402344,85.48323822021484,65.69000244140625,21.570133209228516,47.75081253051758,105.8353271484375,55.728519439697266,66.43696594238281,86.27642822265625,119.81422424316406,47.37390899658203,88.24024963378906,38.01546859741211,56.97700881958008,34.265506744384766,,18.677839279174805,36.032676696777344,63.09661102294922,24.894914627075195
2016-01-29,1940.239990234375,103.95735168457031,142.89952087402344,107.60935974121094,125.73247528076172,104.58856201171875,49.52987289428711,71.19580078125,52.26123046875,85.67613220214844,91.46080780029297,64.43830108642578,87.29704284667969,68.05999755859375,22.315204620361328,48.31066131591797,107.73661804199219,57.585575103759766,67.99343872070312,88.09060668945312,122.80715942382812,49.2099723815918,90.40071868896484,39.151302337646484,57.731117248535156,34.5472412109375,,19.227426528930664,36.73848342895508,64.81204986572266,25.767114639282227
2016-02-01,1939.3800048828125,104.61634063720703,141.2100830078125,108.25113677978516,125.74894714355469,105.28987121582031,49.188228607177734,71.09065246582031,52.64747619628906,85.41046905517578,91.4351577758789,63.558956146240234,87.2385482788086,68.44000244140625,22.10658073425293,49.394264221191406,109.01907348632812,58.574832916259766,67.51901245117188,88.11885833740234,120.96096801757812,48.6806640625,89.76862335205078,39.21311950683594,58.801761627197266,34.611637115478516,,18.976879119873047,37.319297790527344,65.09659576416016,25.600984573364258
